timestamp,ax,ay,az,gx,gy,gz,etiqueta
1778854968626,0.048067450523376465,0.11686968803405762,0.4870271682739258,0.06444849818944931,-0.004793690051883459,-0.42823630571365356,CAIDA
1778854968635,-0.04355567693710327,0.1602013111114502,0.5229454040527344,0.31265512108802795,0.34088462591171265,0.11930961906909943,CAIDA
1778854968642,-0.12659192085266113,0.282090425491333,0.5400209426879883,0.31265512108802795,0.34088462591171265,0.11930961906909943,CAIDA
1778854968653,-0.22990429401397705,0.40233707427978516,0.4743824005126953,0.35420042276382446,0.37390783429145813,0.1065264493227005,CAIDA
1778854968659,-0.3352137506008148,0.421004056930542,0.3997459411621094,0.35420042276382446,0.37390783429145813,0.1065264493227005,CAIDA
1778854968667,-0.4124757647514343,0.35144686698913574,0.30628299713134766,0.35420042276382446,0.37390783429145813,0.1065264493227005,CAIDA
1778854968675,-0.4078941345214844,0.27099037170410156,0.1569538116455078,0.30892670154571533,0.2775014042854309,0.1715075820684433,CAIDA
1778854968684,-0.3200276792049408,0.12243819236755371,0.026517868041992188,0.30892670154571533,0.2775014042854309,0.1715075820684433,CAIDA
1778854968692,-0.1726631224155426,-0.008430242538452148,0.0031642913818359375,0.17523600161075592,0.1571265012025833,0.19867181777954102,CAIDA
1778854968700,-0.0018085241317749023,-0.13360071182250977,0.059925079345703125,0.17523600161075592,0.1571265012025833,0.19867181777954102,CAIDA
1778854968708,0.13438594341278076,-0.22473764419555664,0.11419486999511719,0.17523600161075592,0.1571265012025833,0.19867181777954102,CAIDA
1778854968716,0.2092997431755066,-0.2563040256500244,0.16524982452392578,0.06870955973863602,0.08948221802711487,0.10120012611150742,CAIDA
1778854968724,0.2122594118118286,-0.27863383293151855,0.20115184783935547,0.06870955973863602,0.08948221802711487,0.10120012611150742,CAIDA
1778854968733,0.16962629556655884,-0.29509496688842773,0.24801921844482422,0.06870955973863602,0.08948221802711487,0.10120012611150742,CAIDA
1778854968741,0.028917551040649414,-0.26339030265808105,0.31328392028808594,0.08149272948503494,0.06391586363315582,-0.0649811327457428,CAIDA
1778854968749,-0.14926362037658691,-0.21251678466796875,0.3402128219604492,0.08149272948503494,0.06391586363315582,-0.0649811327457428,CAIDA
1778854968757,-0.2983390688896179,-0.12339591979980469,0.3117561340332031,0.15606124699115753,0.044741109013557434,-0.1486043930053711,CAIDA
1778854968766,-0.36198538541793823,-0.026113271713256836,0.24833106994628906,0.15606124699115753,0.044741109013557434,-0.1486043930053711,CAIDA
1778854968774,-0.44048458337783813,0.07523036003112793,0.15746402740478516,0.20026971399784088,0.019707392901182175,-0.17736652493476868,CAIDA
1778854968783,-0.4527607262134552,0.15418481826782227,0.039340972900390625,0.20026971399784088,0.019707392901182175,-0.17736652493476868,CAIDA
1778854968789,-0.4788689911365509,0.2468271255493164,-0.0886688232421875,0.20026971399784088,0.019707392901182175,-0.17736652493476868,CAIDA
1778854968799,-0.49944406747817993,0.28958559036254883,-0.17797088623046875,0.19600865244865417,0.0463390052318573,-0.15446335077285767,CAIDA
1778854968806,-0.5232429504394531,0.3008840084075928,-0.2724466323852539,0.19600865244865417,0.0463390052318573,-0.15446335077285767,CAIDA
1778854968815,-0.491801381111145,0.26399898529052734,-0.36162757873535156,0.1438107043504715,0.0697748214006424,-0.06072007492184639,CAIDA
1778854968822,-0.4016627073287964,0.19435620307922363,-0.47281932830810547,0.1438107043504715,0.0697748214006424,-0.06072007492184639,CAIDA
1778854968830,-0.24831703305244446,0.07086539268493652,-0.4635009765625,0.1438107043504715,0.0697748214006424,-0.06072007492184639,CAIDA
1778854968839,-0.1501750648021698,-0.01868724822998047,-0.4530019760131836,0.06657902896404266,0.08255799859762192,0.034088462591171265,CAIDA
1778854968847,-0.09051460027694702,-0.07245874404907227,-0.40598106384277344,0.06657902896404266,0.08255799859762192,0.034088462591171265,CAIDA
1778854968856,-0.10898008942604065,-0.08182287216186523,-0.3694629669189453,0.05326322466135025,0.10865697264671326,0.03302319720387459,CAIDA
1778854968864,-0.16377434134483337,-0.0874025821685791,-0.4337196350097656,0.05326322466135025,0.10865697264671326,0.03302319720387459,CAIDA
1778854968871,-0.14618447422981262,-0.03346133232116699,-0.5552177429199219,0.05326322466135025,0.10865697264671326,0.03302319720387459,CAIDA
1778854968880,-0.15582580864429474,0.02085566520690918,-0.6908349990844727,0.07456851005554199,0.14966966211795807,0.027696875855326653,CAIDA
1778854968888,-0.13100764155387878,0.053244590759277344,-0.8277912139892578,0.07456851005554199,0.14966966211795807,0.027696875855326653,CAIDA
1778854968897,-0.13566182553768158,0.03605222702026367,-0.989680290222168,0.022903185337781906,0.1858886480331421,0.06711166352033615,CAIDA
1778854968904,-0.29709696769714355,-0.10105252265930176,-1.1331291198730469,0.022903185337781906,0.1858886480331421,0.06711166352033615,CAIDA
1778854968912,-0.7619497179985046,-0.4798552989959717,-1.1317739486694336,0.022903185337781906,0.1858886480331421,0.06711166352033615,CAIDA
1778854968921,-1.1412477493286133,-0.48954224586486816,-1.1036109924316406,-0.07137271761894226,0.12144014984369278,0.2833603322505951,CAIDA
1778854968929,-1.3106119632720947,-0.40329813957214355,-1.1227569580078125,-0.07137271761894226,0.12144014984369278,0.2833603322505951,CAIDA
1778854968938,-1.262012004852295,-0.271587610244751,-1.1658353805541992,-0.13795174658298492,-0.030892670154571533,0.7882956862449646,CAIDA
1778854968946,-1.143815279006958,-0.13279962539672852,-1.2499237060546875,-0.13795174658298492,-0.030892670154571533,0.7882956862449646,CAIDA
1778854968953,-0.9325792789459229,-0.017931222915649414,-1.2403144836425781,-0.13795174658298492,-0.030892670154571533,0.7882956862449646,CAIDA
1778854968962,-0.6663538217544556,0.11280417442321777,-1.1622295379638672,-0.20133498311042786,0.004261057823896408,1.1568771600723267,CAIDA
1778854968970,-0.29478493332862854,0.14859724044799805,-0.9395246505737305,-0.20133498311042786,0.004261057823896408,1.1568771600723267,CAIDA
1778854968979,-0.021250084042549133,0.09094762802124023,-0.6545495986938477,-0.2226402759552002,0.15872439742088318,1.3198626041412354,CAIDA
1778854968986,0.11211670935153961,0.08946704864501953,-0.3874998092651367,-0.2226402759552002,0.15872439742088318,1.3198626041412354,CAIDA
1778854968994,0.25913164019584656,0.07941913604736328,-0.11920356750488281,-0.2226402759552002,0.15872439742088318,1.3198626041412354,CAIDA
1778854969002,0.39869895577430725,0.025391578674316406,0.13624095916748047,-0.2322276532649994,0.31798145174980164,1.217064619064331,CAIDA
1778854969011,0.5357363224029541,-0.04453706741333008,0.3351011276245117,-0.2322276532649994,0.31798145174980164,1.217064619064331,CAIDA
1778854969020,0.6579782962799072,-0.047177791595458984,0.4333305358886719,-0.20133498311042786,0.2593919038772583,0.8878979086875916,CAIDA
1778854969027,0.8073136806488037,-0.012134790420532227,0.47707366943359375,-0.20133498311042786,0.2593919038772583,0.8878979086875916,CAIDA
1778854969035,0.9789420366287231,-0.026825666427612305,0.46038150787353516,-0.20133498311042786,0.2593919038772583,0.8878979086875916,CAIDA
1778854969043,1.0807451009750366,-0.05165576934814453,0.42508697509765625,-0.1571265012025833,0.2514024078845978,0.4783037304878235,CAIDA
1778854969052,1.0294935703277588,-0.07591676712036133,0.46818065643310547,-0.1571265012025833,0.2514024078845978,0.4783037304878235,CAIDA
1778854969061,0.7936393618583679,-0.1262056827545166,0.5518932342529297,-0.10279802232980728,0.3004045784473419,0.10439591854810715,CAIDA
1778854969068,0.5295801162719727,-0.2621307373046875,0.6870965957641602,-0.10279802232980728,0.3004045784473419,0.10439591854810715,CAIDA
1778854969076,0.1698111593723297,-0.4409804344177246,0.8256940841674805,-0.10279802232980728,0.3004045784473419,0.10439591854810715,CAIDA
1778854969084,0.002791106700897217,-0.5188065767288208,0.9115047454833984,-0.024501081556081772,0.1949433982372284,-0.022370554506778717,CAIDA
1778854969092,-0.042302846908569336,-0.5246647596359253,0.8680133819580078,-0.024501081556081772,0.1949433982372284,-0.022370554506778717,CAIDA
1778854969102,-0.019978970289230347,-0.49204981327056885,0.7430877685546875,0.034088462591171265,-0.015978965908288956,0.04367584362626076,CAIDA
1778854969109,0.0021486878395080566,-0.4541909694671631,0.5502605438232422,0.034088462591171265,-0.015978965908288956,0.04367584362626076,CAIDA
1778854969117,0.07270254194736481,-0.3255610466003418,0.3055763244628906,0.034088462591171265,-0.015978965908288956,0.04367584362626076,CAIDA
1778854969126,0.11294519901275635,-0.19943690299987793,0.06907463073730469,0.033555831760168076,-0.10865697264671326,0.14114753901958466,CAIDA
1778854969133,0.17413681745529175,-0.08536171913146973,-0.11809062957763672,0.033555831760168076,-0.10865697264671326,0.14114753901958466,CAIDA
1778854969143,0.22796311974525452,0.042984724044799805,-0.3626995086669922,0.033555831760168076,-0.10865697264671326,0.14114753901958466,CAIDA
1778854969151,0.21554967761039734,0.15104031562805176,-0.6184759140014648,-0.02822950854897499,-0.0878843143582344,0.20506340265274048,CAIDA
1778854969157,0.2027398943901062,0.24959301948547363,-0.8316783905029297,-0.02822950854897499,-0.0878843143582344,0.20506340265274048,CAIDA
1778854969166,0.17887195944786072,0.34937047958374023,-1.0995168685913086,-0.1390170156955719,-0.041545312851667404,0.22050973773002625,CAIDA
1778854969174,0.17145919799804688,0.3355441093444824,-1.400787353515625,-0.1390170156955719,-0.041545312851667404,0.22050973773002625,CAIDA
1778854969182,0.25020942091941833,0.267871618270874,-1.814293384552002,-0.2908172011375427,0.05752427875995636,0.20133498311042786,CAIDA
1778854969190,0.3806300163269043,0.24866700172424316,-2.1270108222961426,-0.2908172011375427,0.05752427875995636,0.20133498311042786,CAIDA
1778854969198,0.49780967831611633,0.1335279941558838,-2.440600872039795,-0.2908172011375427,0.05752427875995636,0.20133498311042786,CAIDA
1778854969206,0.6221226453781128,0.08944439888000488,-2.7294955253601074,-0.4761732220649719,0.2647182047367096,0.1390170156955719,CAIDA
1778854969215,0.5766328573226929,-0.056601762771606445,-2.8994836807250977,-0.4761732220649719,0.2647182047367096,0.1390170156955719,CAIDA
1778854969225,0.48804736137390137,-0.1715235710144043,-3.004828929901123,-0.6769755482673645,0.5177185535430908,0.08894958347082138,CAIDA
1778854969231,0.5614952445030212,-0.07075357437133789,-3.1462130546569824,-0.6769755482673645,0.5177185535430908,0.08894958347082138,CAIDA
1778854969239,0.5806488394737244,-0.06596517562866211,-3.3209896087646484,-0.6769755482673645,0.5177185535430908,0.08894958347082138,CAIDA
1778854969247,0.7136058211326599,0.03291916847229004,-3.5586910247802734,-0.8586031794548035,0.6615292429924011,0.04420847445726395,CAIDA
1778854969255,0.7519128918647766,-0.0843963623046875,-3.8172645568847656,-0.8586031794548035,0.6615292429924011,0.04420847445726395,CAIDA
1778854969265,0.7758550643920898,-0.19213581085205078,-4.102174758911133,-1.0029464960098267,0.7643272280693054,-0.05379585549235344,CAIDA
1778854969272,0.9329083561897278,-0.07573568820953369,-4.4585795402526855,-1.0029464960098267,0.7643272280693054,-0.05379585549235344,CAIDA
1778854969280,0.966427206993103,-0.10686028003692627,-4.755460739135742,-1.0029464960098267,0.7643272280693054,-0.05379585549235344,CAIDA
1778854969288,1.1279306411743164,0.05509066581726074,-5.2371625900268555,-1.0242518186569214,0.9448895454406738,-0.1810949593782425,CAIDA
1778854969296,1.0537103414535522,0.05030226707458496,-5.680089950561523,-1.0242518186569214,0.9448895454406738,-0.1810949593782425,CAIDA
1778854969305,0.9411828517913818,0.01199495792388916,-6.079921722412109,-0.972586452960968,1.130778193473816,-0.3073287904262543,CAIDA
