timestamp,ax,ay,az,gx,gy,gz,etiqueta
1778854636581,-0.02083641290664673,-0.37651968002319336,-0.4084463119506836,-0.2929477393627167,-0.04953479766845703,0.0788295716047287,NORMAL
1778854636581,-0.055693238973617554,-0.42336130142211914,-0.2601299285888672,-0.31318774819374084,0.1805623322725296,0.06072007492184639,NORMAL
1778854636583,-0.1261765956878662,-0.44269323348999023,-0.2183537483215332,-0.31318774819374084,0.1805623322725296,0.06072007492184639,NORMAL
1778854636591,-0.18767200410366058,-0.44304943084716797,-0.33553552627563477,-0.31318774819374084,0.1805623322725296,0.06072007492184639,NORMAL
1778854636600,-0.27706748247146606,-0.41065406799316406,-0.6030621528625488,-0.31318774819374084,0.1805623322725296,0.06072007492184639,NORMAL
1778854636607,-0.3579305410385132,-0.4033479690551758,-0.8039913177490234,-0.40533313155174255,0.24181503057479858,0.04367584362626076,NORMAL
1778854636615,-0.3916720449924469,-0.42601871490478516,-0.8693370819091797,-0.40533313155174255,0.24181503057479858,0.04367584362626076,NORMAL
1778854636623,-0.3620832562446594,-0.4735221862792969,-0.8415374755859375,-0.5858954787254333,0.3296993374824524,0.04740426689386368,NORMAL
1778854636632,-0.3115043044090271,-0.518397331237793,-0.7719817161560059,-0.5858954787254333,0.3296993374824524,0.04740426689386368,NORMAL
1778854636640,-0.32859718799591064,-0.4841580390930176,-0.5888967514038086,-0.7020092606544495,0.5012069344520569,0.08255799859762192,NORMAL
1778854636650,-0.3689928948879242,-0.4436454772949219,-0.30266237258911133,-0.7020092606544495,0.5012069344520569,0.08255799859762192,NORMAL
1778854636655,-0.375355988740921,-0.42521190643310547,-0.0932302474975586,-0.7020092606544495,0.5012069344520569,0.08255799859762192,NORMAL
1778854636666,-0.3310912847518921,-0.47869110107421875,-0.10061979293823242,-0.6380934119224548,0.7744472622871399,0.18216022849082947,NORMAL
1778854636673,-0.3151034712791443,-0.4971632957458496,-0.36666297912597656,-0.6380934119224548,0.7744472622871399,0.18216022849082947,NORMAL
1778854636683,-0.2030196487903595,-0.51873779296875,-0.6290221214294434,-0.6380934119224548,0.7744472622871399,0.18216022849082947,NORMAL
1778854636688,-0.04080519080162048,-0.6178493499755859,-0.8297362327575684,-0.621049165725708,1.0913634300231934,0.273240327835083,NORMAL
1778854636699,0.05258913338184357,-0.7789444923400879,-1.0772013664245605,-0.621049165725708,1.0913634300231934,0.273240327835083,NORMAL
1778854636705,0.09982931613922119,-1.0600218772888184,-1.5650014877319336,-0.85700523853302,1.4173343181610107,0.2972087860107422,NORMAL
1778854636715,0.11517304182052612,-1.3085503578186035,-1.9828214645385742,-0.85700523853302,1.4173343181610107,0.2972087860107422,NORMAL
1778854636722,0.259247750043869,-1.6366043090820312,-1.7111029624938965,-1.349157452583313,1.7177389860153198,0.19654129445552826,NORMAL
1778854636732,-0.19954028725624084,-1.5016188621520996,-1.523301601409912,-1.349157452583313,1.7177389860153198,0.19654129445552826,NORMAL
1778854636737,-0.7296770811080933,-0.9773249626159668,-1.0660638809204102,-1.349157452583313,1.7177389860153198,0.19654129445552826,NORMAL
1778854636750,-1.0475199222564697,-0.7071113586425781,-0.4052414894104004,-1.8919097185134888,1.4397048950195312,0.1395496428012848,NORMAL
1778854636755,-1.3219432830810547,-0.6717557907104492,0.04928159713745117,-1.8919097185134888,1.4397048950195312,0.1395496428012848,NORMAL
1778854636766,-1.3307123184204102,-0.7768435478210449,0.2781038284301758,-2.3126890659332275,1.0620687007904053,0.39521312713623047,NORMAL
1778854636770,-1.1754393577575684,-0.8832826614379883,0.43925952911376953,-2.3126890659332275,1.0620687007904053,0.39521312713623047,NORMAL
1778854636778,-1.0014739036560059,-0.7399997711181641,0.30190610885620117,-2.3126890659332275,1.0620687007904053,0.39521312713623047,NORMAL
1778854636787,-0.5714981555938721,-1.034965991973877,0.0018482208251953125,-2.7398602962493896,1.527589201927185,0.906540036201477,NORMAL
1778854636796,0.0339738130569458,-1.5587143898010254,-0.01093435287475586,-2.7398602962493896,1.527589201927185,0.906540036201477,NORMAL
1778854636804,0.040378451347351074,-0.558250904083252,1.617889404296875,-3.562244415283203,2.2189459800720215,1.162736177444458,NORMAL
1778854636811,-0.1793956756591797,0.0807185173034668,3.5329127311706543,-3.562244415283203,2.2189459800720215,1.162736177444458,NORMAL
1778854636819,-0.3948456048965454,-0.10827398300170898,4.834292411804199,-3.562244415283203,2.2189459800720215,1.162736177444458,NORMAL
1778854636828,-0.688360333442688,-0.8188948631286621,5.094515800476074,-4.097539901733398,0.7872304320335388,1.2133362293243408,NORMAL
1778854636836,-0.900740385055542,-1.5126848220825195,5.048779487609863,-4.097539901733398,0.7872304320335388,1.2133362293243408,NORMAL
1778854636845,-0.11261630058288574,0.7547512054443359,8.212379455566406,-4.097539901733398,0.7872304320335388,1.2133362293243408,NORMAL
1778854636853,-1.004717469215393,0.6291408538818359,9.406998634338379,-3.995806932449341,-1.6484967470169067,0.9960222840309143,NORMAL
1778854636860,-2.362229824066162,-0.07236027717590332,10.527485847473145,-3.995806932449341,-1.6484967470169067,0.9960222840309143,NORMAL
1778854636869,-3.384505271911621,0.08923530578613281,11.245579719543457,-2.7957866191864014,-3.3726272583007812,0.5347627401351929,NORMAL
1778854636877,-3.250430107116699,-1.1030771732330322,9.593581199645996,-2.7957866191864014,-3.3726272583007812,0.5347627401351929,NORMAL
1778854636886,-2.596813201904297,-2.963371753692627,6.438023567199707,-1.2905678749084473,-5.33697509765625,-0.07243798673152924,NORMAL
1778854636893,-2.6384694576263428,-4.574740886688232,3.0690441131591797,-1.2905678749084473,-5.33697509765625,-0.07243798673152924,NORMAL
1778854636901,-1.087026596069336,-6.298565864562988,0.4282398223876953,-1.2905678749084473,-5.33697509765625,-0.07243798673152924,NORMAL
1778854636910,1.804496169090271,-8.506612777709961,-0.9300327301025391,-0.44208475947380066,-5.460012912750244,-0.5155879855155945,NORMAL
1778854636919,5.352703094482422,-9.53851318359375,-2.6035799980163574,-0.44208475947380066,-5.460012912750244,-0.5155879855155945,NORMAL
1778854636927,7.361438751220703,-9.184171676635742,-4.748785018920898,0.15233281254768372,-1.6618125438690186,-0.1944107562303543,NORMAL
1778854636935,4.92169189453125,-7.528846740722656,-7.030464172363281,0.15233281254768372,-1.6618125438690186,-0.1944107562303543,NORMAL
1778854636942,4.512994289398193,-6.806123733520508,-7.200622081756592,0.15233281254768372,-1.6618125438690186,-0.1944107562303543,NORMAL
