timestamp,ax,ay,az,gx,gy,gz,etiqueta
1778854923419,1.2727786302566528,-2.2365729808807373,-3.01773738861084,-0.687095582485199,-0.09321063756942749,0.21678131818771362,NORMAL
1778854923427,1.0216808319091797,-2.073915481567383,-3.4052352905273438,-0.687095582485199,-0.09321063756942749,0.21678131818771362,NORMAL
1778854923435,1.0557496547698975,-1.7946100234985352,-3.2171292304992676,-0.6231797337532043,-0.2593919038772583,0.2045307755470276,NORMAL
1778854923444,0.901871919631958,-1.8090991973876953,-2.6462841033935547,-0.6231797337532043,-0.2593919038772583,0.2045307755470276,NORMAL
1778854923452,0.92864990234375,-2.093273639678955,-1.8566317558288574,-0.6231797337532043,-0.2593919038772583,0.2045307755470276,NORMAL
1778854923460,1.26375150680542,-2.368962287902832,-1.4152727127075195,-0.9699232578277588,-1.014131784439087,0.6711165904998779,NORMAL
1778854923467,2.078639268875122,-2.714702606201172,-1.6264142990112305,-0.9699232578277588,-1.014131784439087,0.6711165904998779,NORMAL
1778854923478,2.8124499320983887,-3.036170482635498,-2.094542980194092,-1.0594054460525513,-1.5520902872085571,0.9171926975250244,NORMAL
1778854923484,3.058398962020874,-3.0499351024627686,-2.310863494873047,-1.0594054460525513,-1.5520902872085571,0.9171926975250244,NORMAL
1778854923495,2.992154598236084,-2.8388514518737793,-2.343137741088867,-1.0594054460525513,-1.5520902872085571,0.9171926975250244,NORMAL
1778854923501,2.74792742729187,-2.544492244720459,-2.301997184753418,-1.3949638605117798,-1.9371833801269531,0.6972155570983887,NORMAL
1778854923510,2.1358892917633057,-2.087641716003418,-2.2682456970214844,-1.3949638605117798,-1.9371833801269531,0.6972155570983887,NORMAL
1778854923517,1.7570146322250366,-1.6467745304107666,-1.69743013381958,-1.6160061359405518,-2.6349315643310547,0.47137951850891113,NORMAL
1778854923528,1.5926454067230225,-1.2575709819793701,-1.0514345169067383,-1.6160061359405518,-2.6349315643310547,0.47137951850891113,NORMAL
1778854923534,1.5747852325439453,-1.1461174488067627,-0.5333986282348633,-1.6160061359405518,-2.6349315643310547,0.47137951850891113,NORMAL
1778854923545,1.389792561531067,-1.245948314666748,-0.15056228637695312,-1.250087857246399,-2.7750139236450195,0.4229099750518799,NORMAL
1778854923550,1.1851954460144043,-1.4091780185699463,-0.17783832550048828,-1.250087857246399,-2.7750139236450195,0.4229099750518799,NORMAL
1778854923563,0.8052941560745239,-1.4483633041381836,-0.42247962951660156,-0.6396912932395935,-2.485261917114258,0.2514024078845978,NORMAL
1778854923567,0.5384788513183594,-1.3467601537704468,-0.7275114059448242,-0.6396912932395935,-2.485261917114258,0.2514024078845978,NORMAL
1778854923579,0.4458620548248291,-1.1490195989608765,-1.3876595497131348,-0.6396912932395935,-2.485261917114258,0.2514024078845978,NORMAL
1778854923583,0.43428945541381836,-1.002472162246704,-2.085505485534668,-0.18216022849082947,-2.3036344051361084,0.10918960720300674,NORMAL
1778854923594,0.2175445556640625,-0.8932162523269653,-4.257997035980225,-0.18216022849082947,-2.3036344051361084,0.10918960720300674,NORMAL
1778854923599,-0.18217945098876953,-0.8244349956512451,-4.925862789154053,-0.5145227313041687,-1.2879047393798828,0.14114753901958466,NORMAL
1778854923607,-1.4446423053741455,-1.1435786485671997,-5.004401683807373,-0.5145227313041687,-1.2879047393798828,0.14114753901958466,NORMAL
1778854923616,-1.6882553100585938,-1.0557360649108887,-5.224974632263184,-0.5145227313041687,-1.2879047393798828,0.14114753901958466,NORMAL
1778854923624,-1.6633869409561157,-0.9763071537017822,-4.961116790771484,-0.989098072052002,-0.28016453981399536,0.7435545921325684,NORMAL
1778854923631,-1.4786646366119385,-0.9823501110076904,-4.768913745880127,-0.989098072052002,-0.28016453981399536,0.7435545921325684,NORMAL
1778854923640,-1.2800203561782837,-0.9190236330032349,-4.6682024002075195,-1.465271234512329,-0.3099919557571411,1.2335762977600098,NORMAL
1778854923648,-1.166409969329834,-0.8275009393692017,-4.8272385597229,-1.465271234512329,-0.3099919557571411,1.2335762977600098,NORMAL
1778854923657,-1.1546006202697754,-0.9804877042770386,-5.252396583557129,-1.465271234512329,-0.3099919557571411,1.2335762977600098,NORMAL
1778854923664,-1.0834649801254272,-1.3570040464401245,-5.348433494567871,-1.9212044477462769,-0.9171926975250244,1.816275954246521,NORMAL
1778854923672,-0.8474891185760498,-1.7355945110321045,-5.062437534332275,-1.9212044477462769,-0.9171926975250244,1.816275954246521,NORMAL
1778854923681,-0.5347335338592529,-2.032076120376587,-4.697575569152832,-2.3963124752044678,-1.5201324224472046,2.395247220993042,NORMAL
1778854923689,-0.3407914638519287,-2.4052984714508057,-4.5685648918151855,-2.3963124752044678,-1.5201324224472046,2.395247220993042,NORMAL
1778854923699,0.4355340003967285,-3.3347063064575195,-4.660110950469971,-2.3963124752044678,-1.5201324224472046,2.395247220993042,NORMAL
1778854923705,1.0844902992248535,-4.70161247253418,-4.453010559082031,-2.4559671878814697,-2.57847261428833,2.241848945617676,NORMAL
1778854923713,0.050196170806884766,-4.605844497680664,-3.4067444801330566,-2.4559671878814697,-2.57847261428833,2.241848945617676,NORMAL
1778854923722,-3.5907225608825684,-2.3702495098114014,-1.2369818687438965,-1.6442357301712036,-3.835484743118286,0.6668555736541748,NORMAL
1778854923730,-4.78542947769165,-2.0135135650634766,-0.4923853874206543,-1.6442357301712036,-3.835484743118286,0.6668555736541748,NORMAL
1778854923739,-3.71282696723938,-2.7820522785186768,0.565852165222168,-1.6442357301712036,-3.835484743118286,0.6668555736541748,NORMAL
1778854923746,-2.343102216720581,-3.0950398445129395,-0.6773624420166016,-0.9869675040245056,-3.990480661392212,1.4966965913772583,NORMAL
1778854923755,-1.2345867156982422,-2.927445888519287,-2.8010191917419434,-0.9869675040245056,-3.990480661392212,1.4966965913772583,NORMAL
1778854923763,-2.3192138671875,-2.2710142135620117,-3.993776798248291,-0.23968450725078583,-4.379302024841309,1.473260760307312,NORMAL
1778854923771,-3.0111382007598877,-2.3691763877868652,-5.406355857849121,-0.23968450725078583,-4.379302024841309,1.473260760307312,NORMAL
1778854923780,-3.6767261028289795,-3.0443413257598877,-7.479734420776367,-0.23968450725078583,-4.379302024841309,1.473260760307312,NORMAL
1778854923787,-4.723223686218262,-3.022030830383301,-7.484772205352783,-0.5486112236976624,-4.640292167663574,1.652225136756897,NORMAL
1778854923795,-4.720829963684082,-3.9773173332214355,-6.919740676879883,-0.5486112236976624,-4.640292167663574,1.652225136756897,NORMAL
1778854923804,-5.014326572418213,-4.591283798217773,-5.904615879058838,-1.168062448501587,-4.709534168243408,2.15556263923645,NORMAL
1778854923812,-4.001579284667969,-5.450802803039551,-5.811241626739502,-1.168062448501587,-4.709534168243408,2.15556263923645,NORMAL
1778854923821,-3.3647212982177734,-6.748459815979004,-5.562244892120361,-1.168062448501587,-4.709534168243408,2.15556263923645,NORMAL
1778854923828,-3.568608283996582,-7.279323577880859,-4.378213882446289,-1.5867114067077637,-4.7627973556518555,2.678074836730957,NORMAL
1778854923836,-3.034701347351074,-8.644018173217773,-4.191466331481934,-1.5867114067077637,-4.7627973556518555,2.678074836730957,NORMAL
1778854923845,-2.60709810256958,-9.648096084594727,-2.9766430854797363,-1.9425097703933716,-5.015264987945557,3.1483891010284424,NORMAL
1778854923853,-1.692491054534912,-11.553790092468262,-2.600738286972046,-1.9425097703933716,-5.015264987945557,3.1483891010284424,NORMAL
1778854923862,-0.7296996116638184,-13.120577812194824,-2.1336004734039307,-1.9425097703933716,-5.015264987945557,3.1483891010284424,NORMAL
1778854923870,-0.04404735565185547,-13.899229049682617,-0.4334535598754883,-2.3920512199401855,-5.742840766906738,3.8280277252197266,NORMAL
1778854923877,0.5497140884399414,-15.43630599975586,0.1866447925567627,-2.3920512199401855,-5.742840766906738,3.8280277252197266,NORMAL
1778854923885,1.52978515625,-16.469945907592773,2.052344560623169,-2.6450517177581787,-6.100236892700195,4.654140472412109,NORMAL
1778854923894,2.346210479736328,-18.186588287353516,2.3372535705566406,-2.6450517177581787,-6.100236892700195,4.654140472412109,NORMAL
1778854923903,3.0213727951049805,-19.752395629882812,2.672442674636841,-2.6450517177581787,-6.100236892700195,4.654140472412109,NORMAL
1778854923911,4.166111946105957,-20.105403900146484,4.38337516784668,-2.708434820175171,-5.788647174835205,5.83232307434082,NORMAL
1778854923918,4.774239540100098,-21.11815071105957,4.967560768127441,-2.708434820175171,-5.788647174835205,5.83232307434082,NORMAL
1778854923926,6.557284355163574,-20.40095329284668,6.981634140014648,-2.4069650173187256,-4.840561866760254,7.299724578857422,NORMAL
1778854923935,7.3473711013793945,-20.015485763549805,8.003958702087402,-2.4069650173187256,-4.840561866760254,7.299724578857422,NORMAL
1778854923944,8.34575366973877,-19.007526397705078,8.772497177124023,-2.4069650173187256,-4.840561866760254,7.299724578857422,NORMAL
1778854923951,10.826894760131836,-16.4564151763916,9.823317527770996,-1.3923006057739258,-3.7976677417755127,8.182296752929688,NORMAL
1778854923959,12.114974975585938,-14.323183059692383,9.622204780578613,-1.3923006057739258,-3.7976677417755127,8.182296752929688,NORMAL
1778854923968,14.65920352935791,-11.503850936889648,9.383151054382324,0.041012682020664215,-3.0125679969787598,8.102401733398438,NORMAL
1778854923976,15.446894645690918,-9.483144760131836,8.827695846557617,0.041012682020664215,-3.0125679969787598,8.102401733398438,NORMAL
1778854923985,15.964043617248535,-7.337940216064453,8.528421401977539,0.041012682020664215,-3.0125679969787598,8.102401733398438,NORMAL
1778854924000,17.427783966064453,-4.476956367492676,8.225849151611328,1.2772520780563354,-2.335592269897461,7.079215049743652,NORMAL
1778854924001,17.128509521484375,-2.7651023864746094,7.8739013671875,1.2772520780563354,-2.335592269897461,7.079215049743652,NORMAL
1778854924017,17.59662437438965,-0.9987058639526367,7.027706623077393,2.4431841373443604,-1.6783241033554077,5.297560214996338,NORMAL
1778854924017,16.87836456298828,0.15050888061523438,6.4937968254089355,2.4431841373443604,-1.6783241033554077,5.297560214996338,NORMAL
1778854924026,16.107431411743164,1.033970832824707,5.847365379333496,2.4431841373443604,-1.6783241033554077,5.297560214996338,NORMAL
1778854924033,15.832829475402832,1.9497675895690918,4.421396255493164,3.1563785076141357,-1.4136059284210205,3.582484483718872,NORMAL
1778854924073,14.820080757141113,2.457338333129883,3.559483528137207,3.1563785076141357,-1.4136059284210205,3.582484483718872,NORMAL
1778854924073,14.212843894958496,2.825972080230713,1.9870617389678955,3.3806166648864746,-1.2506204843521118,2.047438383102417,NORMAL
1778854924073,13.226432800292969,2.995960235595703,1.1179664134979248,2.996056318283081,-0.8458199501037598,0.7771103978157043,NORMAL
1778854924073,12.225656509399414,3.1228528022766113,0.3063321113586426,2.996056318283081,-0.8458199501037598,0.7771103978157043,NORMAL
1778854924083,11.628925323486328,3.1246390342712402,-0.8364748358726501,2.996056318283081,-0.8458199501037598,0.7771103978157043,NORMAL
1778854924083,11.044739723205566,3.107881546020508,-1.1333534717559814,2.996056318283081,-0.8458199501037598,0.7771103978157043,NORMAL
1778854924105,10.574646949768066,3.0197110176086426,-1.71546471118927,2.3126890659332275,-0.33609092235565186,-0.07510114461183548,NORMAL
1778854924105,10.10777759552002,3.010134220123291,-1.772925615310669,2.3126890659332275,-0.33609092235565186,-0.07510114461183548,NORMAL
1778854924138,9.4757080078125,3.0963258743286133,-1.993192195892334,2.3126890659332275,-0.33609092235565186,-0.07510114461183548,NORMAL
1778854924139,8.79872989654541,2.974273681640625,-2.6245651245117188,1.6495620012283325,0.21624869108200073,-0.7685883045196533,NORMAL
1778854924139,8.477907180786133,2.665421962738037,-2.753852128982544,0.9182579517364502,0.7403587698936462,-1.2074772119522095,NORMAL
1778854924139,7.673485279083252,2.3216285705566406,-3.056428909301758,0.9182579517364502,0.7403587698936462,-1.2074772119522095,NORMAL
1778854924141,6.804389953613281,2.1971302032470703,-3.0827651023864746,0.9182579517364502,0.7403587698936462,-1.2074772119522095,NORMAL
1778854924154,6.090918064117432,2.1923418045043945,-3.051640510559082,0.9182579517364502,0.7403587698936462,-1.2074772119522095,NORMAL
1778854924195,5.324512004852295,2.199489116668701,-2.9493231773376465,0.08468852192163467,1.535046100616455,-1.267132043838501,NORMAL
1778854924195,4.7810282707214355,2.3407468795776367,-2.7003262042999268,-0.5608617067337036,2.230663776397705,-1.0524812936782837,NORMAL
1778854924195,4.073872089385986,2.60172700881958,-2.3017163276672363,-0.9672601222991943,2.5672874450683594,-0.7440872192382812,NORMAL
1778854924195,3.68601131439209,2.8555121421813965,-1.9545570611953735,-0.9672601222991943,2.5672874450683594,-0.7440872192382812,NORMAL
1778854924195,3.4058899879455566,3.1236629486083984,-1.6193687915802002,-0.9672601222991943,2.5672874450683594,-0.7440872192382812,NORMAL
